Book_ID,Book_Title,Authors,Rating,Number_of_reviews,Ratings_Count,ISBN-10,ISBN-13,Num_Of_Pages,Language_Code,Publication_year,Publisher
6505,Prozac Nation,Elizabeth Wurtzel,3.59,78.0,895.0,1573229628,9781573229623,384.0,eng,2002,Riverhead Books
6511,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,15.0,253.0,057120211X,9780571202119,167.0,eng,2000,Faber & Faber
6524,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,155.0,2152.0,0312010443,9780312010447,192.0,eng,1987,St. Martin's Press
6526,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,1295.0,23107.0,0399153934,9780399153938,511.0,eng,2007,Putnam Adult
6527,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,47.0,422.0,0399153624,9780399153624,212.0,eng,2006,G. P. Putnam's Sons
6528,Predator (Kay Scarpetta  #14),Patricia Cornwell,3.68,842.0,23630.0,0425210278,9780425210277,453.0,eng,2006,Berkley Publishing Group
6530,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,729.0,25822.0,0425204200,9780425204207,401.0,eng,2005,Berkley
6534,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell,4.02,2123.0,193117.0,0743477154,9780743477154,342.0,eng,2003,Pocket Books
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,16.0,476.0,0765191121,9780765191120,822.0,en-US,1997,Smithmark Publishers
6537,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,614.0,46084.0,0425204693,9780425204696,383.0,eng,2005,Berkley Books
6539,The Body Farm (Kay Scarpetta  #5),Patricia Cornwell,4.05,920.0,57415.0,0425201449,9780425201442,351.0,eng,2004,Berkley
6541,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt,3.93,625.0,38823.0,0425213382,9780425213384,356.0,eng,2007,Berkley Books
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.16,2.0,30.0,074325581X,9780743255813,672.0,eng,2003,Scribner
6545,In the Dark of the Night,John Saul,3.88,178.0,4278.0,034548701X,9780345487018,324.0,eng,2006,Ballantine Books
6546,Perfect Nightmare,John Saul,3.89,236.0,3721.0,0345467329,9780345467324,384.0,eng,2006,Ballantine Books
6549,said the shotgun to the head.,Saul Williams,4.22,214.0,2762.0,0743470796,9780743470797,192.0,en-US,2003,MTV Books
6550,Early Color,Saul Leiter/Martin Harrison,4.73,8.0,144.0,3865211399,9783865211392,156.0,eng,2006,Steidl
6551,Herzog,Saul Bellow/Philip Roth,3.78,813.0,16550.0,0142437298,9780142437292,371.0,eng,2003,Penguin Classics
6552,Midnight Voices,John Saul/Joe Blades,3.75,142.0,2756.0,0449006530,9780449006535,384.0,eng,2003,Ballantine Books
6553,The Manhattan Hunt Club,John Saul,3.98,221.0,4889.0,0345490649,9780345490643,384.0,eng,2006,Ballantine Books
6556,Shadows,John Saul,3.93,185.0,10824.0,0553560271,9780553560275,393.0,eng,1993,Bantam
6557,The Presence,John Saul,3.76,90.0,2699.0,0449002411,9780449002414,432.0,eng,1998,Ballantine Books
6562,Creature,John Saul,3.84,152.0,10047.0,0553284118,9780553284119,416.0,eng,1997,Bantam
6568,Asylum (Blackstone Chronicles  #6),John Saul,4.1,24.0,932.0,0449227944,9780449227947,97.0,eng,1997,Fawcett
6572,Suffer the Children,John Saul,3.91,301.0,28001.0,044018293X,9780440182931,378.0,en-US,1989,Dell
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson/مریم کاظمی‌تبار,3.99,945.0,42096.0,0446610224,9780446610223,400.0,eng,2004,Grand Central Publishing
6595,Big Bad Wolf,Linda Jones,3.8,6.0,123.0,0505521792,9780505521798,359.0,eng,1997,Love Spell
6611,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner/Billy Goldberg,3.55,112.0,1166.0,0307345971,9780307345974,263.0,eng,2006,Three Rivers Press
6613,Four Blondes,Candace Bushnell,2.82,877.0,23409.0,080213825X,9780802138255,256.0,eng,2001,Grove Press
6614,Lipstick Jungle,Candace Bushnell,3.41,780.0,37514.0,0786887079,9780786887071,496.0,eng,2006,Hachette Books
6618,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.3,510.0,3510.0,1402718616,9781402718618,224.0,eng,2004,Sterling
6619,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann/Phyllis Haddox/Elaine Bruner,4.17,271.0,2207.0,0671631985,9780671631987,395.0,en-US,1986,Touchstone
6624,It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson,4.2,168.0,1409.0,1401302424,9781401302429,197.0,eng,2005,Hyperion
6625,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon/Jaid Black/Kresley Cole,4.13,340.0,12509.0,1416510877,9781416510871,352.0,eng,2006,Gallery Books
6628,The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.94,1885.0,27137.0,0143037234,9780143037231,383.0,eng,2006,Penguin
6635,The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron/Elizabeth Wagele,3.82,171.0,1844.0,0062510266,9780062510266,161.0,eng,1994,HarperSanFrancisco
6640,It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask/Mike Clelland,3.55,48.0,330.0,158685772X,9781586857721,168.0,eng,2006,Gibbs Smith
6644,Le Divorce,Diane Johnson,2.88,295.0,3602.0,0452284481,9780452284487,320.0,eng,2003,Plume
6654,Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,4.22,2.0,52.0,0006281141,9780006281146,384.0,en-US,1998,Fount
6655,The Divine Comedy,Dante Alighieri/John Ciardi,4.07,205.0,3127.0,0451208633,9780451208637,895.0,eng,2003,NAL
6657,Divine,Karen Kingsbury,4.28,424.0,9043.0,141430935X,9781414309354,355.0,eng,2007,Tyndale House Publishers
6658,When the Emperor Was Divine,Julie Otsuka,3.73,27.0,180.0,0141009055,9780141009056,160.0,en-US,2004,Penguin
6659,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,8.0,803.0,0786932724,9780786932726,191.0,eng,2004,Wizards of the Coast
6660,A Divine Revelation of Hell,Mary K. Baxter/T.L. Lowery,4.18,154.0,1164.0,0883682796,9780883682791,208.0,eng,1993,Whitaker House
6667,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),Roald Dahl/Quentin Blake,4.1,1934.0,45253.0,0141311401,9780141311401,176.0,eng,2001,Puffin Books
6668,The Enormous Crocodile,Roald Dahl/Quentin Blake,3.78,525.0,13986.0,0142302457,9780142302453,32.0,eng,2003,Puffin
6670,The Magic Finger,Roald Dahl/Quentin Blake,3.68,1092.0,23558.0,0141311290,9780141311296,67.0,eng,2001,Puffin Books
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.14,663.0,15116.0,037581423X,9780375814235,240.0,eng,2001,Knopf Books for Young Readers
6677,The Gremlins,Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin,3.44,65.0,511.0,1593074964,9781593074968,56.0,eng,2006,Dark Horse Books
6678,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl/Quentin Blake,4.08,992.0,17327.0,0141311428,9780141311425,209.0,eng,2001,Puffin
6680,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,Lyle Saxon/Edward Dreyer/Robert Tallant,4.04,23.0,307.0,0882896458,9780882896458,640.0,eng,1987,Pelican Publishing
6689,James and the Giant Peach,Roald Dahl/Quentin Blake,4.01,4733.0,328542.0,0375814248,9780375814242,146.0,eng,2002,Alfred A. Knopf
6690,Danny the Champion of the World,Roald Dahl/Quentin Blake,4.09,1672.0,46753.0,0375814256,9780375814259,224.0,eng,2002,Knopf Books for Young Readers
6691,My Uncle Oswald,Roald Dahl,3.89,620.0,8170.0,0140055770,9780140055771,208.0,eng,1986,Penguin (Non-Classics)
6693,Fantastic Mr. Fox,Roald Dahl/Quentin Blake,4.05,2503.0,83723.0,0375822070,9780375822070,96.0,eng,2002,Knopf Books for Young Readers
6694,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake,3.82,713.0,17232.0,0140568190,9780140568196,32.0,eng,2001,Puffin
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,4.13,7012.0,159883.0,1577314808,9781577314806,229.0,eng,2004,New World Library
6721,Wild Things: Four Tales,Douglas Clegg,3.58,8.0,67.0,1587671565,9781587671562,97.0,eng,2006,Cemetery Dance Publications
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,4.25,2030.0,27674.0,0316925284,9780316925280,353.0,eng,1998,Back Bay Books
6749,Oblivion,David Foster Wallace,4.07,701.0,10633.0,0316010766,9780316010764,329.0,eng,2005,Back Bay Books
6751,Consider the Lobster and Other Essays,David Foster Wallace,4.23,2406.0,32876.0,0316156116,9780316156110,343.0,eng,2005,Little Brown & Company
6753,Brief Interviews with Hideous Men,David Foster Wallace,3.86,1155.0,18335.0,034911188X,9780349111889,273.0,eng,2000,Abacus
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope,3.42,4.0,33.0,1580402518,9781580402514,301.0,eng,2006,American Diabetes Association
6764,Easy French Reader,R. de Roussy de Sales,3.85,33.0,297.0,0071428488,9780071428484,228.0,eng,2003,McGraw-Hill Education
6781,Algebra the Easy Way,Douglas Downing,4.06,2.0,23.0,0764119729,9780764119729,392.0,eng,2003,Barrons Educational Series
6793,Easy Riders  Raging Bulls,Peter Biskind,4.12,341.0,5305.0,0684857081,9780684857084,512.0,eng,1999,Simon & Schuster
6794,Cloud Atlas,David Mitchell,4.02,957.0,6985.0,0340822783,9780340822784,529.0,eng,2005,Sceptre
6795,The Cloud Atlas,Liam Callanan,3.38,260.0,1748.0,0385336950,9780385336956,368.0,en-GB,2004,Dial Press
6800,Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth,William Camann/Kathryn    Alexander,3.45,77.0,234.0,0345476638,9780345476630,311.0,eng,2006,Ballantine Books
6810,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,20.0,308.0,0452276969,9780452276963,336.0,eng,1999,Plume
6815,American Sign Language The Easy Way,David A. Stewart/Jessalyn Little/Elizabeth     Stewart,3.75,6.0,34.0,0764134280,9780764134289,480.0,eng,2006,Barrons Educational Series
6819,Ghostwritten,David Mitchell,4.05,1728.0,20880.0,0375724508,9780375724503,426.0,eng,2001,Vintage
6823,Romeo & Juliet,William Shakespeare/Alan Durband,3.74,4.0,179.0,0748702555,9780748702558,288.0,eng,1993,Nelson Thornes Ltd
6838,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,341.0,11676.0,0743484185,9780743484183,480.0,eng,2004,Simon & Schuster
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4.0,298.0,4208.0,0451212924,9780451212924,368.0,eng,2004,Berkley Books
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,2883.0,125114.0,0312966091,9780312966096,321.0,eng,1998,St. Martin's Press
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,387.0,11968.0,0060598875,9780060598877,234.0,eng,2006,HarperTorch
6856,Manhunt,Janet Evanovich,3.7,449.0,12152.0,0060598824,9780060598822,219.0,eng,2005,HarperTorch
6857,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.31,168.0,2983.0,0743216393,9780743216395,1016.0,eng,2001,Scribner
6858,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,2082.0,108961.0,0312976275,9780312976279,336.0,eng,2001,St. Martin's Paperbacks
6862,Amsterdam,Ian McEwan,3.43,2445.0,35998.0,0385494246,9780385494243,208.0,eng,1999,Anchor Books/Knopf Doubleday Publishing Group
6869,The Child in Time,Ian McEwan,3.58,543.0,8285.0,0385497520,9780385497527,263.0,eng,1999,Anchor
6870,Enduring Love,Ian McEwan,3.63,1515.0,30776.0,0099481243,9780099481249,245.0,eng,2004,Vintage
6871,Black Dogs,Ian McEwan,3.44,490.0,7938.0,0385494327,9780385494328,149.0,eng,1998,Anchor
6872,The Comfort of Strangers,Ian McEwan,3.41,836.0,11116.0,0679749845,9780679749844,128.0,eng,1994,Anchor
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton/Emilie Rose/Isabel Sharpe,3.57,1.0,7.0,0373836937,9780373836932,279.0,eng,2006,Harlequin Anthologies
6899,Tuesdays with Morrie,Mitch Albom,4.1,498.0,5541.0,0307275639,9780307275639,192.0,en-US,2007,Anchor Books
6902,La Dernière Leçon,Mitch Albom,4.1,1.0,3.0,0785930736,9780785930730,209.0,fre,2001,French & European Pubns
6903,My Sister's Keeper,Mavis Applewater,3.86,2.0,89.0,097441218X,9780974412184,252.0,eng,2004,Limitless Corporation
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,3.7,2.0,22.0,1890208280,9781890208288,228.0,eng,2000,Poisoned Pen Press
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.27,2.0,22.0,0472080520,9780472080526,272.0,eng,1984,University of Michigan Press
6925,Welcome to the Monkey House,Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,4.15,11.0,61.0,0060898712,9780060898717,9.0,en-US,2006,Caedmon
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.7,161.0,4171.0,1580087949,9781580087940,382.0,eng,2006,Ten Speed Press
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.14,1.0,21.0,1401911838,9781401911836,240.0,en-US,2006,Hay House
6952,Like Water for Chocolate,Laura Esquivel/Thomas  Christensen/Carol Christensen,3.95,4997.0,283199.0,0552995878,9780552995870,222.0,eng,1993,Black Swan
6954,Como agua para chocolate,Laura Esquivel,3.95,2.0,11.0,0785731237,9780785731238,248.0,spa,1994,Turtleback Books
6956,The Radicalism of the American Revolution,Gordon S. Wood,4.06,195.0,4246.0,0679736883,9780679736882,447.0,eng,1993,Vintage
6969,Emma,Jane Austen/Fiona Stafford,4.0,11117.0,549271.0,0141439580,9780141439587,474.0,eng,2003,Penguin Books
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,59.0,1335.0,0425212599,9780425212592,294.0,en-US,2006,Berkley Sensation
6971,Emma Lazarus,Esther Schor,3.88,7.0,30.0,0805242163,9780805242164,368.0,eng,2006,Schocken
6974,Strange Attractions,Emma Holly,3.68,66.0,1221.0,0425205037,9780425205037,312.0,en-US,2005,Berkley Books
6976,The Mermaid Chair,Sue Monk Kidd,3.13,5816.0,68363.0,0143036696,9780143036692,368.0,eng,2006,Penguin Books
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,70.0,572.0,0061144908,9780061144905,253.0,en-US,1996,HarperOne
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.13,231.0,2366.0,0061144894,9780061144899,240.0,eng,2016,HarperOne
6984,With Open Hands,Henri J.M. Nouwen/Sue Monk Kidd,4.3,76.0,782.0,1594710643,9781594710643,125.0,en-US,2006,Ave Maria Press
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.86,171.0,1033.0,0393062686,9780393062687,320.0,eng,2006,W. W. Norton Company
6988,Yeah  I Said It,Wanda Sykes,3.71,66.0,458.0,0743482719,9780743482714,247.0,en-US,2005,Atria Books
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,14.0,153.0,0552152188,9780552152181,368.0,eng,2002,Corgi
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,29.0,169.0,0312148232,9780312148232,352.0,eng,1996,St. Martin's Griffin
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.88,2.0,25.0,0007177844,9780007177844,512.0,eng,2006,Fourth Estate
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes/Michael McMahon,3.89,3.0,38.0,0764587250,9780764587252,192.0,eng,2001,Cliffs Notes
7009,A Midsummer Night's Dream,William Shakespeare,3.94,101.0,2167.0,0451526961,9780451526960,162.0,eng,1998,Signet Book
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky/Richard Cowdrey,4.08,157.0,9175.0,0439405629,9780439405621,224.0,eng,2004,Scholastic Paperbacks
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.1,196.0,9256.0,0439405602,9780439405607,203.0,eng,2004,Scholastic Inc.
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,73.0,1070.0,140007570X,9781400075706,256.0,eng,2006,Anchor
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1493.0,33028.0,1400031362,9781400031368,227.0,eng,2002,Random House Anchor
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,28.0,480.0,0375422188,9780375422188,198.0,eng,2004,Pantheon Books
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,55.0,317.0,0394735307,9780394735306,1090.0,en-US,1978,Alfred A. Knopf
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu/Masayuki Miyata/Jakuchō Seitouchi/Donald Keene/H. Mack Horton/Ayako Watanabe/Michiko Hiraoka,3.74,5.0,46.0,4770027729,9784770027726,238.0,eng,2001,Kodansha America
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,37.0,386.0,0375422722,9780375422720,227.0,eng,2006,Pantheon
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,912.0,22026.0,0375422714,9780375422713,233.0,eng,2005,Pantheon
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,3.0,11.0,3485009024,9783485009027,238.0,ger,2002,Nymphenburger
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,2.0,2.0,3485009601,9783485009607,240.0,ger,2003,Nymphenburger
7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),Alexander McCall Smith,4.07,974.0,20290.0,0375422730,9780375422737,213.0,eng,2007,Pantheon Books
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,9489.0,208669.0,1400034779,9781400034772,235.0,eng,2003,Anchor Books
7062,Paris to the Moon,Adam Gopnik,3.76,941.0,12356.0,0375758232,9780375758232,368.0,eng,2001,Random House Trade Paperbacks
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,3.91,1.0,8.0,1557130663,9781557130662,397.0,eng,1995,Sun and Moon Press
7071,My Movie Business: A Memoir,John Irving,3.34,60.0,1113.0,0345441303,9780345441300,222.0,eng,2000,Ballantine Books
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.83,8.0,304.0,0517146541,9780517146545,718.0,eng,1995,Wings
7078,The Headmaster's Papers,Richard A. Hawley/John Irving,3.99,4.0,11.0,0839731949,9780839731948,240.0,eng,2002,Paul S. Eriksson
7086,Blade Runner,Philip K. Dick,4.08,5.0,49.0,0345323882,9780345323880,216.0,eng,1987,Del Rey
7089,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,119.0,3856.0,0590997300,9780590997300,170.0,eng,1997,Scholastic Inc.
7090,The Soul of a New Machine,Tracy Kidder,4.11,438.0,5480.0,0316491977,9780316491976,293.0,eng,2000,Back Bay Books
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.17,21.0,273.0,0252062299,9780252062292,282.0,eng,1991,University of Illinois Press
7093,Never Call Retreat,Bruce Catton/E.B. Long,4.33,33.0,1552.0,1842122916,9781842122914,558.0,eng,2001,Phoenix Press (UK)
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,321.0,5290.0,0618056815,9780618056811,326.0,eng,2000,Mariner Books
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.1,1.0,9.0,2070766039,9782070766031,1344.0,eng,2002,Gallimard
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,123.0,2090.0,0618056831,9780618056835,464.0,en-US,2000,Mariner Books
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4.0,137.0,2185.0,0618056823,9780618056828,400.0,en-US,2000,Mariner Books
7113,The King in the Window,Adam Gopnik/Omar Rayyan,3.6,108.0,805.0,0786838949,9780786838943,410.0,en-US,2006,Miramax Books
7118,The Karamazov Brothers,Fyodor Dostoyevsky/Ignat Avsey,4.32,26.0,235.0,0192835092,9780192835093,1054.0,eng,1998,Oxford University Press
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Charles Guignon,4.36,14.0,210.0,0872201937,9780872201934,128.0,eng,1993,Hackett Publishing Company Inc.
